METER_NO,CATEGORY,STREET,SUBURB,MAX_STAY_HRS,RESTRICTIONS,OPERATIONAL_DAY,OPERATIONAL_TIME,TAR_ZONE,TAR_RATE_WEEKDAY,TAR_RATE_AH_WE,LOC_DESC,VEH_BAYS,MC_BAYS,MC_RATE,LONGITUDE,LATITUDE,MOBILE_ZONE,MAX_CAP_CHG,ObjectId,geo_shape,geo_point_2d,VEH_BAYS_INT
5059,TICKETLESS METER MULTISPACE,JANE ST,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Jane St between Amersham St & Horan St in West End,9,0,,153.010402,-27.478985,4000671,18.25,269,"{""coordinates"": [153.010402, -27.478985], ""type"": ""Point""}","-27.478985, 153.010402",9
5060,TICKETLESS METER MULTISPACE,AMBLESIDE ST,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Ambleside St between Amersham St & Horan St in West End,7,0,,153.009958,-27.479542,4000691,18.25,270,"{""coordinates"": [153.009958, -27.479542000000016], ""type"": ""Point""}","-27.479542000000016, 153.009958",7
5062,PAY BY MOBILE APP ONLY,BEESLEY ST,WEST END,4,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Beesley St between Pidgeon Cl & Montague Rd in West End,10,0,,153.003819,-27.481372,4000701,,271,"{""coordinates"": [153.003819, -27.481372], ""type"": ""Point""}","-27.481372, 153.003819",10
5063,TICKETLESS METER MULTISPACE,MONTAGUE RD,WEST END,4,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Montague Rd between Beesley St & Jane St in West End,7,0,,153.004514,-27.481216,4000700,,272,"{""coordinates"": [153.004514, -27.481215999999993], ""type"": ""Point""}","-27.481215999999993, 153.004514",7
5065,TICKETLESS METER MULTISPACE,MONTAGUE RD,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Montague Rd between Beesley St & Jane St in West End,9,0,,153.005755,-27.479271,4000699,18.25,273,"{""coordinates"": [153.00575499999997, -27.479270999999986], ""type"": ""Point""}","-27.479270999999986, 153.00575499999997",9
5066,TICKETLESS METER MULTISPACE,MONTAGUE RD,WEST END,4,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Montague Rd between Beesley St & Jane St in West End,5,0,,153.006135,-27.478689,4000700,,274,"{""coordinates"": [153.006135, -27.478689000000003], ""type"": ""Point""}","-27.478689000000003, 153.006135",5
5067,TICKETLESS METER MULTISPACE,SCOTT ST,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3.45,,Scott St between Hardgrave Rd & Montague Rd in West End,8,0,,153.006673,-27.479511,4000697,16.75,275,"{""coordinates"": [153.006673, -27.479510999999995], ""type"": ""Point""}","-27.479510999999995, 153.006673",8
5068,PAY BY MOBILE APP ONLY,JANE ST,WEST END,4,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Jane St between Montague St & Brisbane River in West End,9,0,,153.00595,-27.478035,4000828,,276,"{""coordinates"": [153.00595, -27.478035000000013], ""type"": ""Point""}","-27.478035000000013, 153.00595",9
5069,PAY BY MOBILE APP ONLY,ANTHONY ST,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Anthony St between Montague Rd & Buchanan St in West End,7,0,,153.007416,-27.476961,4000666,18.25,277,"{""coordinates"": [153.007416, -27.476961000000014], ""type"": ""Point""}","-27.476961000000014, 153.007416",7
5070,TICKETLESS METER MULTISPACE,ANTHONY ST,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Anthony St between Montague Rd & Buchanan St in West End,5,0,,153.006837,-27.476424,4000666,18.25,278,"{""coordinates"": [153.006837, -27.476424], ""type"": ""Point""}","-27.476424, 153.006837",5
5071,TICKETLESS METER MULTISPACE,JANE ST,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Jane St between Montague St & Brisbane River in West End,16,0,,153.005517,-27.477655,4000664,18.25,279,"{""coordinates"": [153.00551700000003, -27.477654999999984], ""type"": ""Point""}","-27.477654999999984, 153.00551700000003",16
5073,TICKETLESS METER MULTISPACE,DONKIN ST,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Donkin St between Buchanan St & Montague Rd in West End,30,0,,153.007506,-27.475835,4000660,18.25,280,"{""coordinates"": [153.007506, -27.47583499999999], ""type"": ""Point""}","-27.47583499999999, 153.007506",30
5074,PAY BY MOBILE APP ONLY,MONTAGUE RD,WEST END,4,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Montague Rd between Donkin St & Hockings St in West End,8,0,,153.008579,-27.476355,4000661,,281,"{""coordinates"": [153.008579, -27.47635500000001], ""type"": ""Point""}","-27.47635500000001, 153.008579",8
5075,TICKETLESS METER MULTISPACE,ANTHONY ST,WEST END,4,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",4.5,,Montague Rd between Donkin St & Hockings St in West End,4,0,,153.006669,-27.476095,4000827,,282,"{""coordinates"": [153.006669, -27.476095], ""type"": ""Point""}","-27.476095, 153.006669",4
5077,TICKETLESS METER MULTISPACE,BUCHANAN ST,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Buchanan St between Donkin St & Anthony St in West End,9,0,,153.006827,-27.475804,4000660,18.25,283,"{""coordinates"": [153.00682700000002, -27.475804000000018], ""type"": ""Point""}","-27.475804000000018, 153.00682700000002",9
5080,PAY BY MOBILE APP ONLY,MONTAGUE RD,SOUTH BRISBANE,4,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Montague Rd between Norfolk Rd & Cameron St in South Brisbane,6,0,,153.010255,-27.475053,4000606,,284,"{""coordinates"": [153.010255, -27.475053000000003], ""type"": ""Point""}","-27.475053000000003, 153.010255",6
5081,PAY BY MOBILE APP ONLY,MONTAGUE RD,SOUTH BRISBANE,4,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Montague Rd between Brereton St & Norfolk Rd in South Brisbane,6,0,,153.011078,-27.474312,4000606,,285,"{""coordinates"": [153.01107800000003, -27.474311999999998], ""type"": ""Point""}","-27.474311999999998, 153.01107800000003",6
5082,TICKETLESS METER MULTISPACE,MONTAGUE RD,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Montague Rd between Boundary St & Brereton St in South Brisbane,13,0,,153.012428,-27.473099,4000605,18.25,286,"{""coordinates"": [153.012428, -27.473099000000012], ""type"": ""Point""}","-27.473099000000012, 153.012428",13
5084,PAY BY MOBILE APP ONLY,MONTAGUE RD,SOUTH BRISBANE,3,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",6.85,,Montague Rd between Grey St & Hope St in South Brisbane,9,0,,153.015723,-27.470836,4000600,,287,"{""coordinates"": [153.01572300000004, -27.470835999999995], ""type"": ""Point""}","-27.470835999999995, 153.01572300000004",9
5085,PAY BY MOBILE APP ONLY,MONTAGUE RD,SOUTH BRISBANE,3,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",6.85,,Montague Rd between Go Between Br and Stanley Pl in South Brisbane,3,0,,153.015406,-27.470855,4000600,,288,"{""coordinates"": [153.015406, -27.470855000000018], ""type"": ""Point""}","-27.470855000000018, 153.015406",3
5086,PAY BY MOBILE APP ONLY,MONTAGUE RD,SOUTH BRISBANE,3,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",6.85,,Montague Rd between Go Between Br and Stanley Pl in South Brisbane,5,0,,153.014502,-27.471343,4000600,,289,"{""coordinates"": [153.014502, -27.47134300000001], ""type"": ""Point""}","-27.47134300000001, 153.014502",5
5087,TICKETLESS METER MULTISPACE,MONTAGUE RD,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Montague Rd between Hockings St & Bouquet St in South Brisbane,8,0,,153.012253,-27.473101,4000605,18.25,290,"{""coordinates"": [153.012253, -27.473100999999993], ""type"": ""Point""}","-27.473100999999993, 153.012253",8
5088,PAY BY MOBILE APP ONLY,MONTAGUE RD,SOUTH BRISBANE,4,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Montague Rd between Hockings St & Bouquet St in South Brisbane,17,0,,153.01042,-27.474701,4000606,,291,"{""coordinates"": [153.01042, -27.47470100000001], ""type"": ""Point""}","-27.47470100000001, 153.01042",17
5089,TICKETLESS METER MULTISPACE,MONTAGUE RD,WEST END,4,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",4.5,,Montague Rd between Musgrave St & Anthony St in West End,8,0,,153.007344,-27.477446,4000665,,292,"{""coordinates"": [153.007344, -27.477445999999997], ""type"": ""Point""}","-27.477445999999997, 153.007344",8
5090,PAY BY MOBILE APP ONLY,VICTORIA ST,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Victoria St between Montague Rd & Brisbane River in West End,20,0,,153.001403,-27.481626,4000703,18.25,293,"{""coordinates"": [153.001403, -27.481625999999988], ""type"": ""Point""}","-27.481625999999988, 153.001403",20
5093,PAY BY MOBILE APP ONLY,JANE ST,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Jane St between Brisbane River & Montague Rd in West End,6,0,,153.005965,-27.477877,4000664,18.25,294,"{""coordinates"": [153.00596499999997, -27.477876999999996], ""type"": ""Point""}","-27.477876999999996, 153.00596499999997",6
5094,TICKETLESS METER MULTISPACE,BUCHANAN ST,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Buchanan St between Musgrave St & Jane St in West End,12,0,,153.005614,-27.476875,4000663,18.25,295,"{""coordinates"": [153.005614, -27.476875000000003], ""type"": ""Point""}","-27.476875000000003, 153.005614",12
5095,PAY BY MOBILE APP ONLY,BUCHANAN ST,WEST END,4,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",4.5,,Buchanan St between Anthony St & Musgrave St in West End,6,0,,153.006099,-27.476456,4000662,,296,"{""coordinates"": [153.006099, -27.476456000000002], ""type"": ""Point""}","-27.476456000000002, 153.006099",6
5097,PAY BY MOBILE APP ONLY,MUSGRAVE ST,WEST END,4,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",4.5,,Musgrave St between Buchanan St & Montague Rd in West End,9,0,,153.006308,-27.477057,4000662,,297,"{""coordinates"": [153.006308, -27.477057000000013], ""type"": ""Point""}","-27.477057000000013, 153.006308",9
5098,PAY BY MOBILE APP ONLY,MUSGRAVE ST,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Musgrave St between Montague Rd & Buchanan St in West End,13,0,,153.006559,-27.477156,4000667,18.25,298,"{""coordinates"": [153.006559, -27.477156000000022], ""type"": ""Point""}","-27.477156000000022, 153.006559",13
5099,PAY BY MOBILE APP ONLY,ANTHONY ST,WEST END,4,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",4.5,,Anthony St between Buchanan St & Montague Rd in West End,10,0,,153.007479,-27.476839,4000665,,299,"{""coordinates"": [153.007479, -27.476839000000016], ""type"": ""Point""}","-27.476839000000016, 153.007479",10
5100,TICKETLESS METER MULTISPACE,HOCKINGS ST,SOUTH BRISBANE,4,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",4.5,,Hockings St between Montague Rd & End in South Brisbane,8,0,,153.008786,-27.475112,4000608,,300,"{""coordinates"": [153.00878600000001, -27.475112000000006], ""type"": ""Point""}","-27.475112000000006, 153.00878600000001",8
5101,TICKETLESS METER MULTISPACE,CORDELIA ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Cordelia St between Peel St & Boundary St in South Brisbane,4,0,,153.01412,-27.473365,4000617,18.25,301,"{""coordinates"": [153.01412, -27.47336500000002], ""type"": ""Point""}","-27.47336500000002, 153.01412",4
5103,TICKETLESS METER MULTISPACE,NOTT ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Nott St between End & Hockings St in South Brisbane,19,0,,153.009081,-27.474812,4000607,18.25,302,"{""coordinates"": [153.009081, -27.474812000000014], ""type"": ""Point""}","-27.474812000000014, 153.009081",19
5104,PAY BY MOBILE APP ONLY,VULTURE ST,WEST END,3,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",6.85,,Vulture St between Hardgrave Rd & Montague Rd in West End,8,0,,153.006243,-27.480397,4000696,,303,"{""coordinates"": [153.00624299999998, -27.480396999999986], ""type"": ""Point""}","-27.480396999999986, 153.00624299999998",8
5105,TICKETLESS METER MULTISPACE,HARDGRAVE RD,WEST END,2,NONE,MON-FRI,8AM-5PM,"Zone 2, 15 min free",4.95,,Hardgrave Rd between Victoria St & Skinner St in West End,5,0,,153.006904,-27.482402,4000695,,304,"{""coordinates"": [153.00690400000002, -27.482402], ""type"": ""Point""}","-27.482402, 153.00690400000002",5
5106,TICKETLESS METER MULTISPACE,HARDGRAVE RD,WEST END,4,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",4.5,,Hardgrave Rd between Skinner St & Vulture St in West End,7,0,,153.007072,-27.481468,4000704,,305,"{""coordinates"": [153.00707199999997, -27.481468], ""type"": ""Point""}","-27.481468, 153.00707199999997",7
5107,TICKETLESS METER MULTISPACE,HARDGRAVE RD,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Hardgrave Rd between Vulture St & Scott St in West End,8,0,,153.00736,-27.4799,4000693,18.25,306,"{""coordinates"": [153.00736000000003, -27.479900000000008], ""type"": ""Point""}","-27.479900000000008, 153.00736000000003",8
5108,TICKETLESS METER MULTISPACE,BANK ST,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Bank St between Jane St & Mollison St in West End,10,0,,153.009025,-27.477618,4000668,18.25,307,"{""coordinates"": [153.00902500000004, -27.477617999999993], ""type"": ""Point""}","-27.477617999999993, 153.00902500000004",10
5109,PAY BY MOBILE APP ONLY,BANK ST,WEST END,4,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",4.5,,Bank St between Mollison St & Skelton St in West End,6,0,,153.009966,-27.476971,4000669,,308,"{""coordinates"": [153.009966, -27.476971000000002], ""type"": ""Point""}","-27.476971000000002, 153.009966",6
5110,TICKETLESS METER MULTISPACE,BANK ST,WEST END,4,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",4.5,,Bank St between Mollison St & Skelton St in West End,10,0,,153.00934,-27.477537,4000669,,309,"{""coordinates"": [153.00933999999998, -27.477537], ""type"": ""Point""}","-27.477537, 153.00933999999998",10
5111,TICKETLESS METER MULTISPACE,BANK ST,WEST END,4,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",4.5,,Bank St between Skelton St & Jane St in West End,7,0,,153.008588,-27.478218,4000669,,310,"{""coordinates"": [153.00858799999997, -27.478218], ""type"": ""Point""}","-27.478218, 153.00858799999997",7
5112,TICKETLESS METER MULTISPACE,HARDGRAVE RD,WEST END,4,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",4.5,,Hardgrave Rd between Vulture St & Granville St in West End,5,0,,153.00733,-27.480913,4000704,,311,"{""coordinates"": [153.00733, -27.48091300000002], ""type"": ""Point""}","-27.48091300000002, 153.00733",5
5113,TICKETLESS METER MULTISPACE,HARDGRAVE RD,WEST END,4,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",4.5,,Hardgrave Rd between Vulture St & Granville St in West End,7,0,,153.007201,-27.48159,4000704,,312,"{""coordinates"": [153.007201, -27.481589999999997], ""type"": ""Point""}","-27.481589999999997, 153.007201",7
5114,TICKETLESS METER MULTISPACE,JANE ST,WEST END,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Jane St between Bank St & Little Jane St in West End,11,0,,153.009806,-27.47876,4000671,18.25,313,"{""coordinates"": [153.009806, -27.47876], ""type"": ""Point""}","-27.47876, 153.009806",11
5115,TICKETLESS METER MULTISPACE,JANE ST,WEST END,4,NONE,MON-FRI,8AM-5PM,"Zone 1, 15 min free",4.5,,Jane St between Little Jane St & Boundary St in West End,13,0,,153.011198,-27.478974,4000694,,314,"{""coordinates"": [153.011198, -27.478974000000008], ""type"": ""Point""}","-27.478974000000008, 153.011198",13
5117,TICKETLESS METER MULTISPACE,CAMERON ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,"Zone 1, 15 min free",4.5,,Cameron St between End & Montague Rd in South Brisbane,15,0,,153.010301,-27.475561,4000609,18.25,315,"{""coordinates"": [153.010301, -27.475561], ""type"": ""Point""}","-27.475561, 153.010301",15
4120,PAY BY MOBILE APP ONLY,QUEEN ST,BRISBANE CITY,3,LOADING ZONE 5AM-7PM MON-FRI,7 DAYS,"7PM-10PM MON-FRI, 7AM-7PM SAT-SUN",Zone 1,,3.7,Queen St between Eagle Lane & Creek St in CBD,5,0,,153.02886,-27.46689,4000868,,316,"{""coordinates"": [153.02885999999998, -27.466890000000014], ""type"": ""Point""}","-27.466890000000014, 153.02885999999998",5
4121,PAY BY MOBILE APP ONLY,QUEEN ST,BRISBANE CITY,12,M/C PARKING ONLY,MON-FRI,7AM-7PM MON-FRI,Zone 1,2.45,,Queen St between Eagle Lane & Creek St in CBD,0,29,2.45,153.02946,-27.46642,4000869,12.25,317,"{""coordinates"": [153.02945999999997, -27.466420000000014], ""type"": ""Point""}","-27.466420000000014, 153.02945999999997",0
4122,PAY BY MOBILE APP ONLY,QUEEN ST,BRISBANE CITY,3,NONE,7 DAYS,"7AM-7PM,7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,6.85,3.7,Queen St between Wharf St & Adelaide St in CBD,10,0,,153.03086,-27.46519,4000870,,318,"{""coordinates"": [153.03086, -27.46519000000001], ""type"": ""Point""}","-27.46519000000001, 153.03086",10
4123,PAY BY MOBILE APP ONLY,CHARLOTTE ST,BRISBANE CITY,3,"LZ 5AM-3PM M-F, BZ 3PM-7PM M-F & 12:30AM-6AM S-S",7 DAYS,"7PM-10PM MON-FRI, 7AM-7PM SAT-SUN",Zone 1,,3.7,Charlotte St between Eagle St & Market St in CBD,10,0,,153.02978,-27.46885,4000878,,319,"{""coordinates"": [153.02978000000002, -27.468850000000003], ""type"": ""Point""}","-27.468850000000003, 153.02978000000002",10
4124,PAY BY MOBILE APP ONLY,CHARLOTTE ST,BRISBANE CITY,12,M/C PARKING ONLY,MON-FRI,7AM-7PM MON-FRI,Zone 1,2.45,,Charlotte St between Eagle St & Albert St,0,30,2.45,153.02781,-27.47029,4000877,12.25,320,"{""coordinates"": [153.02781, -27.47029], ""type"": ""Point""}","-27.47029, 153.02781",0
4125,PAY BY MOBILE APP ONLY,CHARLOTTE ST,BRISBANE CITY,3,LOADING ZONE 5AM-7PM MON-FRI,7 DAYS,"7PM-10PM MON-FRI, 7AM-7PM SAT-SUN",Zone 1,,3.7,Charlotte St between Albert St & George St in CBD,6,0,,153.02633,-27.47153,4000876,,321,"{""coordinates"": [153.02633, -27.471530000000016], ""type"": ""Point""}","-27.471530000000016, 153.02633",6
4126,PAY BY MOBILE APP ONLY,ELIZABETH ST,BRISBANE CITY,3,BZ 6-10AM & 2:30-7PM M-FRI & LZ all other times,7 DAYS,"7PM-10PM MON-FRI, 7AM-7PM SAT-SUN",Zone 1,,3.7,Elizabeth St between George St & Albert St in Brisbane City,8,0,,153.02558,-27.47063,4000901,,322,"{""coordinates"": [153.02558, -27.470629999999993], ""type"": ""Point""}","-27.470629999999993, 153.02558",8
4127,PAY BY MOBILE APP ONLY,ELIZABETH ST,BRISBANE CITY,3,NO STOPPING 6-10AM & 3-7PM MON-FRI & TAXI AOT,7 DAYS,"10AM-3PM & 7-10PM M-FRI, 7AM-7PM SAT-SUN",Zone 1,6.85,3.7,Elizabeth St between Edward St & Creek St in Brisbane City,6,0,,153.02866,-27.46828,4000902,,323,"{""coordinates"": [153.02866, -27.468280000000014], ""type"": ""Point""}","-27.468280000000014, 153.02866",6
4128,PAY BY MOBILE APP ONLY,QUEEN ST,BRISBANE CITY,3,"NO STOPPING 3PM-7PM MON-FRI, LZ AOT",7 DAYS,"7PM-10PM MON-FRI, 7AM-7PM SAT-SUN",Zone 1,,3.7,Queen St between Creek St & Wharf St in Brisbane City,4,0,,153.03011,-27.4658,4000900,,324,"{""coordinates"": [153.03011, -27.465800000000005], ""type"": ""Point""}","-27.465800000000005, 153.03011",4
4129,PAY BY MOBILE APP ONLY,ANN ST,BRISBANE CITY,3,"C/WAY 7AM-11AM, 2PM-7PM MON-SAT TOWAWAY",MON-FRI,"11AM-2PM,7PM-10PM(MON-FRI)",Zone 1,6.85,3.7,Ann St between Hutton Lane & Creek St in Brisbane City,2,0,,153.02748,-27.46531,4000903,,325,"{""coordinates"": [153.02748, -27.46531], ""type"": ""Point""}","-27.46531, 153.02748",2
4130,PAY BY MOBILE APP ONLY,EAGLE TCE,AUCHENFLOWER,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3.45,,Eagle Tce between Camford St & Cue St in Auchenflower,17,0,,152.99855,-27.4739,4000913,16.75,326,"{""coordinates"": [152.99855000000002, -27.473899999999997], ""type"": ""Point""}","-27.473899999999997, 152.99855000000002",17
4131,PAY BY MOBILE APP ONLY,EAGLE TCE,AUCHENFLOWER,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3.45,,Eagle Tce between Cue St & Ridley St in Auchenflower,9,0,,152.997129,-27.475211,4000914,16.75,327,"{""coordinates"": [152.997129, -27.475211000000016], ""type"": ""Point""}","-27.475211000000016, 152.997129",9
4132,PAY BY MOBILE APP ONLY,HEUSSLER TCE,MILTON,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3.45,,Huessler Tce between Finchley St & Fernberg Rd in Milton,15,0,,153.004756,-27.465282,4000915,16.75,328,"{""coordinates"": [153.004756, -27.46528199999999], ""type"": ""Point""}","-27.46528199999999, 153.004756",15
4133,PAY BY MOBILE APP ONLY,CROMBIE ST,MILTON,3,NONE,MON-FRI,8AM-4PM,"Zone 1, 15 min free",6.85,,Crombie St between Railway Tce & McDougall St in Milton,11,0,,153.0073,-27.46948,4000916,,329,"{""coordinates"": [153.0073, -27.46948], ""type"": ""Point""}","-27.46948, 153.0073",11
4136,PAY BY MOBILE APP ONLY,MARIE ST,MILTON,12,NONE,MON-FRI,7AM-7PM,"Zone 2, 15 min free",3.45,,Marie St between Graham St & Fort Lane in Milton,13,0,,153.004105,-27.472524,4000921,16.75,330,"{""coordinates"": [153.004105, -27.472524], ""type"": ""Point""}","-27.472524, 153.004105",13
4137,PAY BY MOBILE APP ONLY,FORT LANE,MILTON,3,NONE,MON-FRI,8AM-4PM,"Zone 2, 15 min free",4.95,,Fort Lane between Park Rd & Marie St in Milton,3,0,,153.00479,-27.471943,4000920,,331,"{""coordinates"": [153.00479, -27.471942999999992], ""type"": ""Point""}","-27.471942999999992, 153.00479",3
4138,PAY BY MOBILE APP ONLY,GORDON ST,MILTON,3,NONE,MON-FRI,8AM-4PM,"Zone 2, 15 min free",4.95,,Gordon St between Park Rd & Sheehan St in Milton,13,0,,153.00399,-27.47061,4000917,,332,"{""coordinates"": [153.00399, -27.47060999999999], ""type"": ""Point""}","-27.47060999999999, 153.00399",13
4141,PAY BY MOBILE APP ONLY,CREEK ST,BRISBANE CITY,3,LOADING ZONE 5AM-4PM MON-FRI,7 DAYS,4PM-10PM (MON-FRI) & 7AM-7PM SAT-SUN,Zone 1,6.85,3.7,Creek St between Adelaide St & Ann St in Brisbane City,10,0,,153.027704,-27.466039,4000926,,333,"{""coordinates"": [153.02770400000003, -27.46603900000001], ""type"": ""Point""}","-27.46603900000001, 153.02770400000003",10
4142,PAY BY MOBILE APP ONLY,HUTTON LANE,BRISBANE CITY,3,LOADING ZONE 5AM-7PM MON-FRI,7 DAYS,7PM-10PM (MON-FRI) & 7AM-7PM SAT-SUN,Zone 1,3.7,,Hutton Lane between Ann St & Adelaide St in Brisbane City,6,0,,153.028439,-27.465316,4000927,,334,"{""coordinates"": [153.02843899999996, -27.465315999999998], ""type"": ""Point""}","-27.465315999999998, 153.02843899999996",6
4143,PAY BY MOBILE APP ONLY,ADELAIDE ST,BRISBANE CITY,3,LOADING ZONE 5AM-7PM MON-FRI,7 DAYS,7PM-10PM (MON-FRI) & 7AM-7PM SAT-SUN,Zone 1,3.7,,Adelaide St between Hutton Lane & Wharf St in Brisbane City,8,0,,153.028821,-27.465485,4000928,,335,"{""coordinates"": [153.028821, -27.465485000000005], ""type"": ""Point""}","-27.465485000000005, 153.028821",8
4145,PAY BY MOBILE APP ONLY,CRIBB ST,MILTON,3,NONE,MON-FRI,8AM-4PM,"Zone 1, 15 min free",6.85,,Cribb St between Coronation Dve & McDougall St in Milton,6,0,,153.008093,-27.469963,4000922,,336,"{""coordinates"": [153.00809299999997, -27.469963000000003], ""type"": ""Point""}","-27.469963000000003, 153.00809299999997",6
4178,TICKETLESS METER MULTISPACE,COLLEGE CLOSE CAR PARK,ROMA ST PARKLAND,4P-12P,NONE,7 DAYS,7AM-7PM MON-FRI 4P SAT-SUN 7AM-7PM 12P,Zone 1,4.5,2.55,,27,0,,153.016312,-27.461672,4000167,18.25/14.25,337,"{""coordinates"": [153.016312, -27.461671999999993], ""type"": ""Point""}","-27.461671999999993, 153.016312",27
4179,PAY BY MOBILE APP ONLY,COLLEGE CLOSE CAR PARK,ROMA ST PARKLAND,12,NONE,7 DAYS,"7AM-7PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,4.5,2.55,College Close Car Park in Roma Street Parklands,88,0,,153.01593,-27.46157,4000880,18.25/14.25,338,"{""coordinates"": [153.01593, -27.461569999999995], ""type"": ""Point""}","-27.461569999999995, 153.01593",88
4180,TICKETLESS METER MULTISPACE,PARKLAND BLVD,ROMA ST PARKLAND,3,NONE,7 DAYS,"7AM-7PM,7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,6.85,3.7,Parkland Boulevard at Roma Street Parkland,8,0,,153.016655,-27.4625,4000169,,339,"{""coordinates"": [153.016655, -27.46250000000001], ""type"": ""Point""}","-27.46250000000001, 153.016655",8
4181,TICKETLESS METER MULTISPACE,PARKLAND BLVD,ROMA ST PARKLAND,3,NONE,7 DAYS,"7AM-7PM,7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,6.85,3.7,Parkland Boulevard at Roma Street Parkland,4,5,2.95,153.016747,-27.462738,4000169,,340,"{""coordinates"": [153.016747, -27.46273800000001], ""type"": ""Point""}","-27.46273800000001, 153.016747",4
4182,TICKETLESS METER MULTISPACE,PARKLAND BLVD,ROMA ST PARKLAND,3,NONE,7 DAYS,"7AM-7PM,7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,6.85,3.7,Parkland Boulevard at Roma Street Parkland,10,5,2.95,153.01739,-27.463538,4000169,,341,"{""coordinates"": [153.01739, -27.463538000000018], ""type"": ""Point""}","-27.463538000000018, 153.01739",10
4183,TICKETLESS METER MULTISPACE,PARKLAND BLVD,ROMA ST PARKLAND,3,NONE,7 DAYS,"7AM-7PM,7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",Zone 1,6.85,3.7,Parkland Boulevard at Roma Street Parkland,8,0,,153.018707,-27.463995,4000169,,342,"{""coordinates"": [153.018707, -27.46399500000002], ""type"": ""Point""}","-27.46399500000002, 153.018707",8
